Date;Region;Value
2016-06-30;Novgorod Oblast;39801
2016-06-30;Novosibirsk Oblast;52588
2016-06-30;Omsk Oblast;42322
2016-06-30;Orenburg Oblast;37081
2016-06-30;Oryol Oblast;36439
2016-06-30;Penza Oblast;40298
2016-06-30;Perm Krai;48814
2016-06-30;Primorsky Krai;61548
2016-06-30;Pskov Oblast;39986
2016-06-30;Republic of Bashkortostan;52707
2016-06-30;Republic of Buryatia;39909
2016-06-30;Republic of Dagestan;31512
2016-06-30;Republic of Kalmykia;29031
2016-06-30;Republic of Karelia;49919
2016-06-30;Komi Republic;53952
2016-06-30;Mari El Republic;37161
2016-06-30;Republic of Sakha (Yakutia);71515
2016-06-30;Republic of Tatarstan;52994
2016-06-30;Republic of Tuva;90540
2016-06-30;Republic of Khakassia;42250
2016-06-30;Rostov Oblast;48769
2016-06-30;Ryazan Oblast;38704
2016-06-30;Samara Oblast;44279
2016-06-30;City of Saint Petersburg;81282
2016-06-30;Saratov Oblast;33093
2016-06-30;Sakhalin Oblast;80195
2016-06-30;Sverdlovsk Oblast;61560
2016-06-30;Smolensk Oblast;37736
2016-06-30;Stavropol Krai;34907
2016-06-30;Tambov Oblast;35552
2016-06-30;Tver Oblast;48643
2016-06-30;Tomsk Oblast;43209
2016-06-30;Tula Oblast;45431
2016-06-30;Tyumen Oblast;55786
2016-06-30;Udmurt Republic;44343
2016-06-30;Ulyanovsk Oblast;35971
2016-06-30;Khabarovsk Krai;57838
2016-06-30;Khanty-Mansi Autonomous Okrug–Yugra;62257
2016-06-30;Chelyabinsk Oblast;38503
2016-06-30;Chuvash Republic — Chuvashia;38098
2016-06-30;Yamalo-Nenets Autonomous Okrug;81610
2016-06-30;Yaroslavl Oblast;47227
2016-07-31;Russia;59406
2016-07-31;Republic of Adygea;34781
2016-07-31;Altai Republic;42832
2016-07-31;Altai Krai;37951
2016-07-31;Amur Oblast;55405
2016-07-31;Arkhangelsk Oblast;64429
2016-07-31;Astrakhan Oblast;43757
2016-07-31;Belgorod Oblast;50919
2016-07-31;Bryansk Oblast;32064
2016-07-31;Vladimir Oblast;36186
2016-07-31;Volgograd Oblast;38893
2016-07-31;Vologda Oblast;40128
2016-07-31;Voronezh Oblast;43439
2016-07-31;Zabaykalsky Krai;47896
2016-07-31;Ivanovo Oblast;39401
2016-07-31;Irkutsk Oblast;48534
