Date;Region;Value
2019-06-01;Chechen Republic;42969
2019-06-01;Chuvash Republic — Chuvashia;42857
2019-06-01;Chukotka Autonomous Okrug;109998
2019-06-01;Yamalo-Nenets Autonomous Okrug;76213
2019-06-01;Yaroslavl Oblast;46416
2019-07-01;Russia;59091
2019-07-01;Republic of Adygea;42308
2019-07-01;Altai Republic;46481
2019-07-01;Altai Krai;47872
2019-07-01;Amur Oblast;68702
2019-07-01;Arkhangelsk Oblast;54145
2019-07-01;Astrakhan Oblast;40000
2019-07-01;Belgorod Oblast;51111
2019-07-01;Bryansk Oblast;35738
2019-07-01;Vladimir Oblast;37146
2019-07-01;Volgograd Oblast;45882
2019-07-01;Vologda Oblast;42946
2019-07-01;Voronezh Oblast;46842
2019-07-01;Jewish Autonomous Oblast;37500
2019-07-01;Zabaykalsky Krai;51705
2019-07-01;Ivanovo Oblast;41640
2019-07-01;Irkutsk Oblast;52885
2019-07-01;Kabardino-Balkarian Republic;43529
2019-07-01;Kaliningrad Oblast;55625
2019-07-01;Kaluga Oblast;56250
2019-07-01;Kamchatka Krai;63485
2019-07-01;Kemerovo Oblast;42563
2019-07-01;Kirov Oblast;42954
2019-07-01;Kostroma Oblast;44737
2019-07-01;Krasnodar Krai;63636
2019-07-01;Krasnoyarsk Krai;58333
2019-07-01;Kurgan Oblast;35515
2019-07-01;Kursk Oblast;43533
2019-07-01;Leningrad Oblast;84011
2019-07-01;Lipetsk Oblast;43541
2019-07-01;Magadan Oblast;50794
2019-07-01;Republic of Mordovia;44737
2019-07-01;Moscow;181481
2019-07-01;Moscow Oblast;94444
2019-07-01;Murmansk Oblast;47126
2019-07-01;Nenets Autonomous Okrug;76923
2019-07-01;Nizhny Novgorod Oblast;60930
2019-07-01;Novgorod Oblast;40217
2019-07-01;Novosibirsk Oblast;62847
2019-07-01;Omsk Oblast;43269
2019-07-01;Orenburg Oblast;43424
2019-07-01;Oryol Oblast;41946
2019-07-01;Penza Oblast;45331
2019-07-01;Perm Krai;44167
2019-07-01;Primorsky Krai;94066
2019-07-01;Pskov Oblast;38000
2019-07-01;Republic of Bashkortostan;47413
2019-07-01;Republic of Buryatia;50740
2019-07-01;Republic of Dagestan;48083
2019-07-01;Republic of Ingushetia;31199
2019-07-01;Republic of Kalmykia;34327
2019-07-01;Karachay-Cherkess Republic;47257
2019-07-01;Republic of Karelia;46983
2019-07-01;Komi Republic;49005
2019-07-01;Mari El Republic;35461
2019-07-01;Republic of Sakha (Yakutia);82057
2019-07-01;Republic of North Ossetia–Alania;42500
2019-07-01;Republic of Tatarstan;76618
2019-07-01;Republic of Tuva;66202
2019-07-01;Republic of Khakassia;46296
2019-07-01;Rostov Oblast;54054
2019-07-01;Ryazan Oblast;42236
2019-07-01;Samara Oblast;44737
2019-07-01;City of Saint Petersburg;119538
2019-07-01;Saratov Oblast;38571
2019-07-01;Sakhalin Oblast;110000
2019-07-01;Sverdlovsk Oblast;61628
2019-07-01;Smolensk Oblast;39191
2019-07-01;Stavropol Krai;43878
2019-07-01;Tambov Oblast;42155
2019-07-01;Tver Oblast;48813
2019-07-01;Tomsk Oblast;55991
2019-07-01;Tula Oblast;57576
2019-07-01;Tyumen Oblast;64063
2019-07-01;Udmurt Republic;48234
2019-07-01;Ulyanovsk Oblast;38821
2019-07-01;Khabarovsk Krai;58685
2019-07-01;Khanty-Mansi Autonomous Okrug–Yugra;73333
2019-07-01;Chelyabinsk Oblast;35658
2019-07-01;Chechen Republic;34749
2019-07-01;Chuvash Republic — Chuvashia;41667
2019-07-01;Chukotka Autonomous Okrug;100000
2019-07-01;Yamalo-Nenets Autonomous Okrug;77778
2019-07-01;Yaroslavl Oblast;47170
2019-08-01;Russia;62264
2019-08-01;Republic of Adygea;41461
2019-08-01;Altai Republic;44898
2019-08-01;Altai Krai;47059
2019-08-01;Amur Oblast;70640
2019-08-01;Arkhangelsk Oblast;54185
2019-08-01;Astrakhan Oblast;39162
2019-08-01;Belgorod Oblast;54412
2019-08-01;Bryansk Oblast;35151
2019-08-01;Vladimir Oblast;37778
2019-08-01;Volgograd Oblast;45693
2019-08-01;Vologda Oblast;42667
2019-08-01;Voronezh Oblast;46337
2019-08-01;Jewish Autonomous Oblast;38448
2019-08-01;Zabaykalsky Krai;50000
2019-08-01;Ivanovo Oblast;40909
2019-08-01;Irkutsk Oblast;58126
2019-08-01;Kabardino-Balkarian Republic;39586
2019-08-01;Kaliningrad Oblast;55976
2019-08-01;Kaluga Oblast;56140
2019-08-01;Kamchatka Krai;64368
2019-08-01;Kemerovo Oblast;44118
2019-08-01;Kirov Oblast;42273
2019-08-01;Kostroma Oblast;46377
2019-08-01;Krasnodar Krai;83333
2019-08-01;Krasnoyarsk Krai;57931
