date,region,value
2022-07-01,Altai Republic,95
2022-07-01,Orenburg Oblast,45
2022-07-01,Chelyabinsk Oblast,52
2022-07-01,Republic of North Ossetia–Alania,35
2022-07-01,Karachay-Cherkess Republic,20
2022-07-01,Bryansk Oblast,54
2022-07-01,Republic of Bashkortostan,52
2022-07-01,Russia,53
2022-06-01,Volgograd Oblast,58
2022-06-01,Republic of Mordovia,78
2022-06-01,Mari El Republic,76
2022-06-01,Republic of Adygea,74
2022-06-01,Nenets Autonomous Okrug,46
2022-06-01,Sakhalin Oblast,80
2022-06-01,Republic of Khakassia,62
2022-06-01,Novgorod Oblast,50
2022-06-01,Krasnoyarsk Krai,46
2022-06-01,Jewish Autonomous Oblast,124
2022-06-01,Kaluga Oblast,54
2022-06-01,Tomsk Oblast,76
2022-06-01,Udmurt Republic,60
2022-06-01,Ryazan Oblast,47
2022-06-01,Lipetsk Oblast,59
2022-06-01,Pskov Oblast,88
2022-06-01,Vologda Oblast,61
2022-06-01,Ulyanovsk Oblast,62
2022-06-01,Kemerovo Oblast,64
2022-06-01,Yamalo-Nenets Autonomous Okrug,67
2022-06-01,Kamchatka Krai,82
2022-06-01,Republic of Dagestan,106
2022-06-01,Kursk Oblast,72
2022-06-01,Republic of Sakha (Yakutia),66
2022-06-01,Kaliningrad Oblast,41
2022-06-01,Belgorod Oblast,42
2022-06-01,Yaroslavl Oblast,60
2022-06-01,Moscow Oblast,65
2022-06-01,Kirov Oblast,55
2022-06-01,Magadan Oblast,108
2022-06-01,Samara Oblast,65
2022-06-01,Tver Oblast,46
2022-06-01,Voronezh Oblast,68
2022-06-01,Vladimir Oblast,71
2022-06-01,City of Saint Petersburg,57
2022-06-01,Republic of Kalmykia,69
2022-06-01,Amur Oblast,73
2022-06-01,Nizhny Novgorod Oblast,66
2022-06-01,Tyumen Oblast,84
2022-06-01,Moscow,55
2022-06-01,Tula Oblast,61
2022-06-01,Novosibirsk Oblast,72
2022-06-01,Murmansk Oblast,52
2022-06-01,Saratov Oblast,43
2022-06-01,Smolensk Oblast,73
2022-06-01,Chukotka Autonomous Okrug,115
2022-06-01,Arkhangelsk Oblast,53
2022-06-01,Republic of Karelia,57
2022-06-01,Oryol Oblast,52
2022-06-01,Perm Krai,59
2022-06-01,Bryansk Oblast,62
2022-06-01,Omsk Oblast,63
2022-06-01,Altai Republic,19
2022-06-01,Irkutsk Oblast,63
2022-06-01,Primorsky Krai,55
2022-06-01,Ivanovo Oblast,56
2022-06-01,Republic of Buryatia,72
2022-06-01,Leningrad Oblast,66
2022-06-01,Kabardino-Balkarian Republic,15
2022-06-01,Republic of Tatarstan,55
2022-06-01,Sverdlovsk Oblast,66
2022-06-01,Karachay-Cherkess Republic,76
2022-06-01,Rostov Oblast,46
