date,region,value
2022-07-01,Тамбовская область,51
2022-07-01,Республика Алтай,95
2022-07-01,Оренбургская область,45
2022-07-01,Челябинская область,52
2022-07-01,Республика Северная Осетия — Алания,35
2022-07-01,Карачаево-Черкесская Республика,20
2022-07-01,Брянская область,54
2022-07-01,Республика Башкортостан,52
2022-07-01,Россия,53
2022-06-01,Волгоградская область,58
2022-06-01,Республика Мордовия,78
2022-06-01,Республика Марий Эл,76
2022-06-01,Республика Адыгея,74
2022-06-01,Ненецкий автономный округ,46
2022-06-01,Сахалинская область,80
2022-06-01,Республика Хакасия,62
2022-06-01,Новгородская область,50
2022-06-01,Красноярский край,46
2022-06-01,Еврейская автономная область,124
2022-06-01,Калужская область,54
2022-06-01,Томская область,76
2022-06-01,Удмуртская Республика,60
2022-06-01,Рязанская область,47
2022-06-01,Липецкая область,59
2022-06-01,Псковская область,88
2022-06-01,Вологодская область,61
2022-06-01,Ульяновская область,62
2022-06-01,Кемеровская область,64
2022-06-01,Ямало-Ненецкий автономный округ,67
2022-06-01,Камчатский край,82
2022-06-01,Республика Дагестан,106
2022-06-01,Курская область,72
2022-06-01,Республика Саха (Якутия),66
2022-06-01,Калининградская область,41
2022-06-01,Белгородская область,42
2022-06-01,Ярославская область,60
2022-06-01,Московская область,65
2022-06-01,Кировская область,55
2022-06-01,Магаданская область,108
2022-06-01,Самарская область,65
2022-06-01,Тверская область,46
2022-06-01,Воронежская область,68
2022-06-01,Владимирская область,71
2022-06-01,Санкт-Петербург,57
2022-06-01,Республика Калмыкия,69
2022-06-01,Амурская область,73
2022-06-01,Нижегородская область,66
2022-06-01,Тюменская область,84
2022-06-01,Москва,55
2022-06-01,Тульская область,61
2022-06-01,Новосибирская область,72
2022-06-01,Мурманская область,52
2022-06-01,Саратовская область,43
2022-06-01,Смоленская область,73
2022-06-01,Чукотский автономный округ,115
2022-06-01,Архангельская область,53
2022-06-01,Республика Карелия,57
2022-06-01,Орловская область,52
2022-06-01,Пермский край,59
2022-06-01,Брянская область,62
2022-06-01,Омская область,63
2022-06-01,Республика Алтай,19
2022-06-01,Иркутская область,63
2022-06-01,Приморский край,55
2022-06-01,Ивановская область,56
2022-06-01,Республика Бурятия,72
2022-06-01,Ленинградская область,66
2022-06-01,Кабардино-Балкарская Республика,15
2022-06-01,Республика Татарстан,55
2022-06-01,Свердловская область,66
2022-06-01,Карачаево-Черкесская Республика,76
2022-06-01,Ростовская область,46
2022-06-01,Республика Коми,59
2022-06-01,Чувашская Республика,64
2022-06-01,Курганская область,41
2022-06-01,Республика Башкортостан,60
2022-06-01,Республика Северная Осетия — Алания,144
2022-06-01,Астраханская область,61
2022-06-01,Костромская область,106
2022-06-01,Забайкальский край,62
2022-06-01,Чеченская Республика,15
2022-06-01,Челябинская область,53
2022-06-01,Ставропольский край,35
2022-06-01,Ханты-Мансийский автономный округ — Югра,73
2022-06-01,Хабаровский край,69
2022-06-01,Пензенская область,56
2022-06-01,Тамбовская область,56
2022-06-01,Оренбургская область,45
2022-06-01,Алтайский край,49
2022-06-01,Республика Тыва,64
2022-06-01,Краснодарский край,73
2022-06-01,Россия,61
2022-05-01,Волгоградская область,96
2022-05-01,Республика Мордовия,38
2022-05-01,Республика Марий Эл,65
2022-05-01,Республика Адыгея,14
2022-05-01,Сахалинская область,40
2022-05-01,Республика Хакасия,23
2022-05-01,Новгородская область,42
2022-05-01,Красноярский край,41
2022-05-01,Еврейская автономная область,149
2022-05-01,Калужская область,41
2022-12-01,Владимирская область,85
2022-12-01,Санкт-Петербург,67
2022-12-01,Республика Калмыкия,62
2022-12-01,Амурская область,81
2022-12-01,Тюменская область,105
2022-12-01,Москва,64
2022-12-01,Тульская область,66
2022-12-01,Новосибирская область,68
2022-12-01,Чукотский автономный округ,113
2022-12-01,Республика Карелия,56
2022-12-01,Ставропольский край,39
2022-12-01,Чеченская Республика,80
2022-12-01,Псковская область,64
2022-12-01,Республика Татарстан,62
2022-12-01,Брянская область,82
2022-12-01,Чувашская Республика,67
2022-12-01,Приморский край,56
2022-12-01,Орловская область,58
2022-12-01,Республика Бурятия,80
2022-12-01,Тверская область,69
2022-12-01,Кемеровская область,67
2022-12-01,Еврейская автономная область,89
2022-12-01,Ростовская область,39
2022-12-01,Омская область,78
2022-12-01,Курская область,50
2022-12-01,Ленинградская область,69
2022-12-01,Пермский край,52
2022-12-01,Хабаровский край,76
2022-12-01,Свердловская область,66
2022-12-01,Республика Коми,88
2022-12-01,Республика Алтай,33
2022-12-01,Нижегородская область,72
2022-12-01,Саратовская область,53
2022-12-01,Краснодарский край,64
2022-12-01,Курганская область,60
2022-12-01,Республика Башкортостан,61
2022-12-01,Смоленская область,58
2022-12-01,Иркутская область,58
2022-12-01,Челябинская область,52
2022-12-01,Пензенская область,67
2022-12-01,Ульяновская область,65
2022-05-01,Томская область,58
2022-05-01,Удмуртская Республика,42
2022-05-01,Рязанская область,57
2022-05-01,Липецкая область,31
2022-05-01,Ставропольский край,39
2022-05-01,Псковская область,58
2022-05-01,Вологодская область,45
2022-05-01,Ульяновская область,67
2022-05-01,Кемеровская область,55
2022-05-01,Оренбургская область,47
2022-05-01,Ямало-Ненецкий автономный округ,57
2022-05-01,Камчатский край,39
2022-05-01,Республика Дагестан,102
2022-05-01,Ханты-Мансийский автономный округ — Югра,64
2022-05-01,Республика Бурятия,65
2022-05-01,Хабаровский край,68
2022-05-01,Костромская область,77
2022-05-01,Курская область,30
2022-05-01,Тамбовская область,49
2022-05-01,Чеченская Республика,14
2022-05-01,Республика Саха (Якутия),72
2022-05-01,Калининградская область,52
2022-05-01,Белгородская область,30
2022-05-01,Республика Тыва,37
2022-05-01,Брянская область,80
2022-05-01,Ярославская область,56
2022-05-01,Московская область,56
2022-05-01,Кировская область,68
2022-05-01,Магаданская область,38
2022-05-01,Астраханская область,56
